gene	log2fc	pval
EPHX1	0.04617359954824707	0.627607783565611
PURB	0.040564231630327185	0.6276185221598056
PPP2R5A	-0.028997481760649535	0.6277259121465526
PSMD12	0.03549633380952599	0.6277725903095585
OXA1L	0.02496072058270471	0.6278062641377682
PPP4R4	0.06084819217919524	0.6279218816357686
CCDC58	0.10799903990476167	0.6279765301952734
FOXO1	-0.019093632800752047	0.6280935425192458
COPA	0.023252392530702437	0.6281030564724296
LRP1	0.09242141968546491	0.6281968116029428
CCDC137	-0.05052158021804942	0.6283247617672064
DENND5B	0.03901494371177883	0.6283318339289943
PMF1	-0.035817471246241794	0.6283671399197291
KRTAP5-AS1	0.14476038418671688	0.6285180540909312
SPATA21	0.022998666296363268	0.6285405795757809
SLC2A4RG	-0.048967426690476046	0.6287203860747056
TAF15	0.03252277545425741	0.6288155294875676
STX2	-0.024661262804514195	0.6289197363110823
PKIG	-0.03657578919172799	0.6289869448459656
NUP155	0.03012736064097865	0.6291448115993172
FGF1	-0.08799309105764586	0.6293749524975552
PCAT6	-0.050041039525687836	0.6296448508508298
CAPN7	-0.04738814263846969	0.6297665266449756
ZNF160	-0.024995532835216494	0.6299979846603961
PRDM1	0.07938099197493642	0.6301256173060812
EIF3B	0.04236638687406291	0.6301415094289166
RPL12	0.017600847938602726	0.6301582241585535
OFD1	-0.024815530087721527	0.6304676377438327
MCAT	-0.03200222032017663	0.6304834989059663
ZNF587B	0.028507237003758235	0.6305775813970381
ZNF311	0.0736111866785718	0.6305828741404144
TMEM109	-0.023699288190478285	0.6307096406288603
ZNF124	0.04639546423182672	0.6307725222550996
C14orf119	-0.027811501416039164	0.6308227539979976
CENPU	-0.046764074598367955	0.6310306409859432
C14orf166	-0.01634183424185487	0.6311655654623001
LINC00657	0.017968396284462784	0.6313178506099727
SLC40A1	-0.03918829712406158	0.6314883000938831
C1QTNF4	-0.025349108521298014	0.6316873267757478
HLA-G	-0.04014636375876712	0.6319260192471453
KLK10	-0.13434397757518912	0.6320453364498212
SPATA33	-0.04277386077129819	0.6321459313850889
ZNF3	0.025937152260022245	0.6322336717994758
ODF2L	0.040595084598368913	0.6324997986872234
SEPT7	0.015752688577695295	0.6330734777180843
PDCD5	0.03222822208584297	0.6332405341300685
TDP1	0.045677333924185604	0.6336543333389452
NUP50-AS1	0.03442236333521098	0.6337336634644961
C9orf117	0.04744597131767403	0.6338479447092045
CIR1	0.03155489819360646	0.6340493240323173
ANXA1	0.07110014295426303	0.6341296455218627
ZNF747	-0.030570265006263142	0.6343388200290957
GINM1	0.030627370302626744	0.6343488402340739
SMC3	0.023696538966165193	0.6343741031755462
USP24	-0.021641473099004216	0.634457635475471
PSMD3	-0.041262634602757586	0.6346823437067345
RAB11FIP5	-0.029530315860277767	0.6349251480982536
GNB1	-0.017237562969928177	0.6349937612118788
SOCS1	0.08213166201503519	0.6351267730765674
EXOC5	0.021347438441098987	0.6352105632518031
YWHAG	0.015854210319551143	0.6352894731570334
GSTK1	-0.031279325281953874	0.6354498598946774
LMF1	0.044949478793230746	0.6355887750456574
CIDEB	0.04518932948183085	0.6356199127508515
ZNF514	0.04640060618421149	0.6357649521345312
KIAA2013	0.027096345438593517	0.6358290812716921
ARHGDIA	0.039247534140349316	0.635838265796363
ATG2B	0.027256030364659622	0.6358389730421881
ORAOV1	-0.03822479743546481	0.6359489445773252
HESX1	0.05129495028759301	0.6361197263092903
RIOK1	-0.027147537200502114	0.6362332098817796
EIF2D	0.0319710301271936	0.6363703840120163
SS18L1	-0.0242391793483705	0.6364639452034101
LYPLAL1	0.02387364540100556	0.6364865242057589
PIGR	0.09425246061403492	0.6366056539807324
ZDHHC2	0.02808499382831897	0.6370587389196091
C15orf62	0.024711758140350426	0.6371447950670065
ZNF696	0.03514017103258027	0.6372497067671226
TPSB2	-0.09513526829197883	0.6372855271002835
AK9	-0.04754473361215705	0.6374625480340601
THUMPD2	-0.032769480313284305	0.6378198758177369
LINC00926	0.031598186380950466	0.6378619006929089
DCAF10	-0.026732135905389143	0.6378863786469062
ADRBK1	0.032605054186087834	0.6379556769389078
LOC390705	0.024830141540100215	0.6381778255540695
MAF1	0.03254242664536555	0.6383862157269505
NUB1	0.019729503370928825	0.6386379645993306
ZC3H12C	0.032517965776943214	0.6389384495115242
PRR26	0.047903831968045374	0.639248864888475
ST6GALNAC6	-0.023703954845237796	0.639257245075691
ZNRF3	0.029063491570804345	0.6397282847471757
AC005224.2	0.04570095526503781	0.6398272895028927
PDPR	-0.048695392261908665	0.6398334105380638
TPSAB1	-0.08161738021929477	0.6400575201050587
TM2D2	0.016413174010025955	0.6403210063897313
FBXL6	0.03578228412030082	0.6404313417639489
NPTN	-0.022549039968668083	0.6405104884917118
HARS2	0.02314645023621864	0.6407190879717349
CNTRL	-0.03625378873621621	0.6407578524740312
AF198444	-0.19977028967731947	0.6408759238065935
WASL	0.011768556228073379	0.6412041231780866
C2orf44	-0.03884721973872374	0.6413463004774141
SPATA1	-0.053814792983709836	0.6414243406624434
UFSP1	-0.028626808073935806	0.6414891210712504
DUSP7	-0.031242888820797177	0.6414968848595033
CD300A	0.11093418198934835	0.6415954561135342
RP5-894A10.6	0.042406401703633634	0.6416094824244442
JOSD2	0.04404920839223081	0.6418557979699038
LINC00667	0.026647051964909352	0.6418654762950459
ROCK1	0.011354117593988633	0.6420583494343507
PDE12	-0.017221810000004112	0.6420867884775112
MINK1	0.024714630707395102	0.6421571238980072
GSG1L	0.018602767830202538	0.6422317210152712
PTPRO	0.010980185494981143	0.6422386080363527
DYNLL1-AS1	0.05307233076190432	0.6422395747073784
FBXO44	0.023447417939853388	0.6424087515926769
RAVER1	-0.030893635815795406	0.6424304835031646
SCARF1	0.06072701732643804	0.6427434971272221
RPS24	0.006318730087716773	0.6429710385825043
ZBTB5	-0.0275349437305783	0.6431743881711549
C14orf142	0.048658772055769184	0.6433267876608619
APOH	-0.11271737664912607	0.6433721553752263
RAB7A	-0.017674495068927598	0.6433927162615382
PHYKPL	-0.037442157921676156	0.6434919176925431
AKIRIN1	-0.036470425506889725	0.6434979983620963
NLN	-0.0263103746152904	0.6437094557889401
DTNA	0.024405168289471035	0.6437144644741215
POLR2E	0.041777882515667386	0.6440170384655629
PJA2	-0.026739976156642697	0.6440244401533227
NCAPH2	-0.025956750390978556	0.6440408308528524
NUBP2	0.022316079550128265	0.6440750361898719
CDC42SE2	0.018644896190473048	0.6443945130348656
FZR1	0.029566096587716473	0.6445683432669544
LSM4	-0.02770870391604241	0.6449757569725633
DET1	0.031064282310151903	0.6451464437192078
ZNF197	-0.02505701538721894	0.6452800494732307
HIRA	-0.03390940309460966	0.6453322775586596
ACTR1A	0.016924855068923605	0.6455887578398958
ST20	-0.019402596184210807	0.645924164450919
RUVBL2	-0.03551098803258235	0.6464417848978136
MTOR	0.019920511834582655	0.6464765459988071
RPL23AP53	0.04004137599937252	0.6465091502961073
HOXB4	0.059536851853383865	0.6466698951877319
COL27A1	-0.060621710813913765	0.6466954306418481
LOC100049716	-0.04619992978759413	0.6467032432548979
BCL6B	0.07901931249874483	0.6469252383123654
NKRF	-0.030011943360277016	0.6476005331762785
KRT15	0.060521692404760685	0.6483800144836093
PDCD2	0.02818714911654574	0.6487369618567718
ADPRM	0.038048899901001576	0.6487577559950244
PPP1R1C	0.0491646910632797	0.6489524982517779
CIC	-0.0342109417155374	0.6491586154737795
E2F4	-0.026172757294490978	0.6492794145752937
ZFP1	-0.02810274332957441	0.6493462939775805
CDKN1B	-0.02918296877569304	0.649425413464936
SLC39A3	-0.03747745313658957	0.6496582724577732
LOC728730	-0.045020361359022765	0.6499308937902409
RCL1	-0.03586306775000203	0.6500109393573692
LRRC47	-0.020813392518801876	0.650094220968646
PTMS	0.04955518563346217	0.6502393900454031
CDC14A	-0.029725514164791633	0.6504784614854864
CEP112	-0.040692898777567876	0.6506987949285853
LOC158402	0.054556829904134574	0.6507397047531176
FBXO21	0.016817944636589033	0.6507980537117235
SULT1C2	-0.11976402677005193	0.6508325675185622
ROBO3	0.04233940916290635	0.651407383939531
ZFAND4	0.0331742804410986	0.6514356694171071
TLDC1	-0.03056987730137628	0.6514762805592439
XRCC5	-0.015098569248117144	0.6515686310267944
RNF130	0.020279032236844685	0.6516681172121771
CLYBL	-0.0336207546184184	0.6518555620603864
CBX4	-0.03086776675563918	0.6522028802933807
CORO7	-0.03132973276002904	0.6522747698608088
PDE1A	0.0983802570162906	0.652333858108406
POTEKP	0.022643637459896837	0.6523344461781784
RNF7	-0.02778282087092876	0.6525184301551132
SPATA18	0.05784622138784101	0.6528994144821302
CLDN18	-0.08611052409586151	0.6533564414906775
PTGDR	0.08134526467356018	0.6535707254461705
ZSWIM7	0.045957790805763565	0.6537311689110243
TEX261	-0.023568880908525713	0.6537868934137017
TERF2	-0.025695555243107293	0.6539643486075527
TRUB2	0.025547827169173587	0.6541738020837999
SRPK2	-0.025501499198000488	0.6543808161296669
P2RX4	-0.031709304652883574	0.654509612933618
LINC00982	0.02959236888847183	0.6546177312879176
CYP1B1	0.08097383458020069	0.6546180236045058
CDX2	-0.05539153284586629	0.6549851384153278
MRPL13	-0.023015021264415125	0.6550636466532461
TAF6	0.025910600496240832	0.6551006917706175
COL6A1	-0.07848265493609219	0.6557329374768427
AC005606.14	0.032786684734961824	0.6560001736035865
MAFG	0.03141556521678801	0.6563261000877754
SPESP1	-0.09449316449059975	0.6563832875241278
MYOZ3	-0.020465227000000752	0.6565024652383472
FTH1P5	0.01386650338972295	0.6568242925605294
SRP9	-0.014117738728074869	0.6570184399800835
STK35	-0.01684553820802215	0.657156943844635
SRBD1	0.030998563790722855	0.657181440578377
SDR42E1	0.03558218769924615	0.6574336395739173
TDRD7	0.020342668794485874	0.657662722455133
BRPF1	-0.03009424513220793	0.6579264654987811
C2orf43	0.0369117794567666	0.6583493455457764
EBI3	0.05739038459210555	0.6585422921179046
CHTOP	-0.02066579988721884	0.6587486178765206
PTK2	0.012045234335838373	0.6588608371268311
ZNF518A	-0.05468427613346272	0.6590642477066917
NT5C3B	-0.02496998939411199	0.6593658164552524
HNRNPH3	0.016697741083962825	0.6593719165270688
EPHA3	-0.13966648577130236	0.6595679522336669
G2E3	-0.039779089333960016	0.6598336662099464
ZNF771	-0.02378708227067694	0.6598630826212829
HLA-DPA1	-0.10681527353007603	0.6600006426016644
IZUMO4	-0.017419163367169865	0.660018041863179
NUAK1	0.03628038312656656	0.6600268435461221
HSPA9	-0.015375553013784682	0.6600546446905158
MFSD2A	-0.03736501767293543	0.6605437756094111
ZNF438	-0.039832566529447	0.6607000038540011
LOC100288911	-0.05754911096866877	0.6607822478551132
MRPS22	-0.02295896256265273	0.6611805720743372
ENPP5	-0.044437934442985494	0.6613581972587348
LRRIQ3	0.08992343026566463	0.6614244961277745
SERPINF1	0.1081584088402252	0.6616917087682839
COMMD4	-0.034098615895988615	0.6618353668295821
ZNF598	0.041448400519424666	0.6618487206193644
PDLIM1	0.027367060175432556	0.6618617920493558
HIST1H2BE	0.04710954404323431	0.6619119680691303
TBC1D31	-0.030788061588347126	0.6621183212950463
ZFAND6	-0.011647604467411199	0.6621541216955372
PBDC1	-0.017936739743104724	0.6621915738945172
SOCS4	-0.019554358527567928	0.6622490959656541
ZDHHC6	-0.014767853832077904	0.6625678826196453
ZNF205	0.02111344541416127	0.6626172349060194
DIS3L	-0.030864065968668086	0.662664483674163
MROH1	-0.034337276466166244	0.6627224800344941
TMEM99	-0.036572533659148476	0.6629784472314872
ANGEL2	-0.019749169352131446	0.6629938749652963
KLF9	0.045584643214285236	0.6632803463691455
PEX11A	0.03811534103320824	0.6633684071526104
TRIM26	-0.02521802465350831	0.6634026486325753
RP11-395B7.7	0.024054875139725596	0.6634428067370797
CENPO	-0.05271260183521331	0.6634598594347368
NAA10	-0.027362579862154846	0.6635083724868142
CA9	0.10626811913282985	0.6636055113635015
STOML2	0.02829719727255231	0.6637076551351826
VAV2	0.019747296176063855	0.6639838669289798
ARMCX1	-0.02546197268170758	0.6640354851426277
PAK1IP1	0.02943249898808986	0.6640481478713295
MCU	0.02073470844172398	0.6640861810846301
WDR81	-0.029334471651005778	0.6640930159885232
DDX51	0.040281392820802786	0.6643995893843045
APOL6	-0.03181528682957335	0.6644444138633322
ZNF81	0.05210788138157785	0.664542063433584
RNF13	0.017867127650376347	0.6646764712855532
SLBP	0.025327372651004154	0.6647198726231671
CDH5	0.08405015840162733	0.66474476837644
TAF1D	-0.042148127857768	0.664759697162061
USP47	0.016033838646613674	0.6648498062956116
PAFAH1B1	0.025736120194238765	0.6648555016018164
AXIN2	0.04737664862593505	0.6648610226250778
DAP	-0.03304073678195607	0.6650108582245055
CTIF	0.04817143553884762	0.6653462454448309
HEYL	0.04823699906766876	0.665394695387161
C16orf93	0.027795919459899565	0.6654419956969718
LOC101928100	0.11490088541980015	0.6654713746832015
DLEU2	-0.047759991989344996	0.6655417692945924
TACO1	-0.01835632956829336	0.6656976659876306
DCAF5	0.025526367569552733	0.6657410332054174
CNNM3	0.03729257107142736	0.6658055929791712
PTCRA	0.016797897306389586	0.6658644729537292
ANKRA2	0.034915991486219156	0.6659092201347925
ANGPT2	-0.0692413667625269	0.6659807528712128
UVSSA	0.03208147426692243	0.6660814515073944
RP11-350F4.2	-0.029399461794483273	0.6663002060004766
PRELID1	0.030786262744362247	0.6663950011963554
PSPH	0.03657810252819438	0.6664611817399285
CELA3A	0.07751028629073176	0.6666844457515585
TICAM1	0.031858326731205366	0.6666957474775541
IBTK	-0.014891147875935928	0.6671035132010527
RPUSD1	0.030400889389096797	0.6671714210753188
RPS6KA4	0.04363580342356066	0.6671818991782621
CROT	0.0276805485745637	0.6672624020003111
MTFP1	-0.04140996765037741	0.6673901915281084
ROR2	0.060690849325814256	0.667524030041725
FIP1L1	0.0186038977318308	0.6675366883644821
SLC5A6	0.027305089129072257	0.6675558683766031
CACNA2D3	0.07049966156767251	0.6676456295908194
BMS1P20	0.030954725852129883	0.6680652000626582
CNBP	-0.01114666752506821	0.6682202788162215
GNPDA2	-0.03182400093421123	0.6683764434512336
ANKFY1	-0.013256543630332018	0.6683979439516302
RBAK	-0.02964125943483964	0.6684943226625367
SH3GLB1	-0.022265748320801748	0.6686275963174138
ZBTB6	0.044349720516294155	0.6686962949441093
FLJ11710	-0.020143876641604663	0.6687851085676383
CENPN	-0.04019406408521675	0.6688588984100694
C1orf112	0.03484218801504024	0.66896981997314
VPS13A-AS1	-0.022094449362156432	0.669107710467254
SUPT7L	-0.021314965350876847	0.6692909095186498
PAQR7	0.03689795583395927	0.6693944081296236
RNF40	-0.030822176610900698	0.6695689174423454
TXNIP	0.05594849445300909	0.6695776169406142
LINC00537	0.021447975401629904	0.6697195375546818
IRAK3	0.08054808192168217	0.669965894979857
ARHGEF1	-0.028603414359649193	0.6700060067830444
ATG4B	-0.023929987043231904	0.6700125833369875
UGP2	0.02109134885338726	0.6701033158935052
C1QBP	0.023456841096493264	0.6701097469133794
AGER	-0.026434149869043466	0.6702379318519583
SUV420H2	-0.020665529487469136	0.6702443540504396
SNAP29	-0.032751878884081265	0.6702612940245676
PITPNC1	-0.02726284711780025	0.6702964465034871
BAI1	0.025203408585211307	0.6703425576955357
ZNRD1-AS1	0.08711772214473434	0.6704239788198596
IRF7	0.04641898345989759	0.6706241088548526
DMXL1	-0.024610272770054564	0.671019102707045
MED12	-0.0288474763558888	0.6711711589574237
PPM1D	0.025742203595866542	0.6712601348887866
SSRP1	-0.027055068567673146	0.6715526206908647
TCTN2	-0.036392950408520974	0.6716503639933552
SNHG17	0.04859787687969508	0.6720300735025307
CEACAM19	0.04136338868546208	0.6721132591002159
FUT8-AS1	-0.05442935902756929	0.6721932244598551
POFUT1	-0.0199126564849621	0.6723548584303028
RPL36AL	-0.013133912337092823	0.6724446226844353
TMUB2	-0.015149062393483348	0.6726924356382364
MMGT1	0.009720769943609042	0.6727501986527292
LETM1	0.052171335890349724	0.6728333856072303
CTNND2	-0.021663837088350846	0.6732171384743039
BEGAIN	0.038910261862785234	0.6733006119428643
LINC00475	-0.05627960304699364	0.6733247546893133
SLC7A2	-0.02744829570802665	0.673334086230626
DCDC2B	-0.016284601452380976	0.6735179340122613
PPAT	0.05267232533396182	0.673627648536341
AP1M1	0.022102348027567942	0.6736396112863492
ZFHX2	-0.036283085448622465	0.6736808704147222
GZMB	0.11114979689787141	0.6737223814935288
SH2B1	-0.016165639187969205	0.6737486622539172
LOC101929718	0.027417974961152503	0.6737761215890905
PPARA	0.023893786664155314	0.6737837011316078
C1orf228	-0.04314153190225767	0.6738556974685767
RP3-486D24.1	0.018749195100250304	0.6739319343189631
TMCO1	0.01574460644110154	0.6740105880860823
IFT22	-0.02335130509398553	0.6740540303160233
C6orf52	-0.040282474488722464	0.6741132199151771
CIPC	-0.022727759411026227	0.6746542542830085
STEAP3	0.03948489749185491	0.6747307842093959
FST	0.06152455259836831	0.6749025902672569
LOC101927648	-0.049639848590852687	0.6750001228838414
VPS28	-0.026989187368421597	0.675342758861419
USF2	0.022674624587722292	0.6755482033392883
NME6	0.04986381811090457	0.6758441753053495
SLC45A4	-0.03814599162844523	0.6759083188179205
TSPAN12	-0.06563276911842486	0.6759185578244317
C7orf49	-0.02449877843671544	0.6761578267484717
FAM172A	0.019768555236215235	0.6766410902265281
AK097453	-0.03364850771741956	0.6766429827512631
PLXDC1	-0.12786596676566475	0.6767747159083591
LOC102724870	-0.008454333339596332	0.6769487165494146
MAP7D3	0.02895744127443667	0.6769933723727776
ECSCR	-0.086928900594609	0.6771660083173365
TRPS1	0.04524184519987884	0.6773089007304024
KBTBD4	0.02376115330200257	0.6774166448128975
TGFB1	-0.0504729624780742	0.6774346986821181
PPP1R15A	0.04723519430952283	0.6776935953126734
APOC2	0.07744564591478653	0.6778479410827225
MINOS1	-0.015951309937339175	0.677860683758696
DDAH2	0.033983473060777314	0.6778617678131821
UBC	-0.008696634360903843	0.6779636623582567
TK1	0.038901266791354416	0.6781568334587007
GLB1L3	0.12020387584524084	0.6781965578982031
C5orf45	-0.05480626830889612	0.6783064109927203
MEDAG	0.08373427239034914	0.6783553778146253
MRPL32	-0.02489619798872411	0.6783824029389698
INTS12	-0.022928419730572358	0.6787499402565083
OSTM1	0.019718992650377132	0.6791917989365999
SUZ12	0.017846890469924048	0.6793849261537689
TOMM40L	-0.02465801987092675	0.6794060825889746
RBM26-AS1	-0.05650279274310677	0.6798364750780705
SRM	0.0492858847994988	0.6798996343763184
RP4-742J24.2	-0.0627428241083976	0.6799424120117087
GPR37L1	0.016354089348996403	0.6800036384008288
CLUH	0.027619207490602093	0.6800766376665607
KCNN4	0.045270278744988346	0.680148906754658
MKKS	-0.020861088270677897	0.6801559945799973
MED11	-0.02979050183646592	0.6802397577369816
JUND	0.008667348659152196	0.6808266778529332
LOC643072	-0.03470833538847007	0.6808348549763793
GAS7	-0.08779681576566656	0.6808613846926119
CYBRD1	0.09794856425751952	0.6809360829317421
AP1S2	0.02516509457267624	0.680986006796244
KIF3C	-0.042569657773180225	0.6814381583879594
PTPLAD1	0.03237311060776804	0.6814743031014944
JMJD1C	0.020319406923556826	0.681494964642039
ZBTB26	0.027509360350876477	0.6815856628879247
FTSJ1	0.02398108688596956	0.6817770675296829
